-12.9874	-176.963
-28.6337	-129.449
-22.9546	-225.196
24.6958	-190.344
-4.93435	-124.035
9.77105	-171.076
21.3213	-31.1006
-28.6439	-68.603
9.7582	-36.8417
-24.1748	-82.9654
30.7366	-153.243
8.60144	-33.3877
-16.9406	-272.563
-22.8061	-237.301
-0.331398	-265.855
14.5116	-190.629
-12.9687	-79.7866
36.8211	-115.09
-12.6106	-33.9117
-18.7743	-183.042
27.0015	-129.716
0.30563	-182.412
36.8957	-230.316
28.4413	-275.769
33.1894	-171.129
-12.6044	-163.411
-6.4603	-50.2233
-7.9181	-154.164
36.021	-247.69
22.131	-39.7631
8.57027	-236.532
-33.3632	-225.033
14.8289	-117.967
-38.9537	-112.896
15.0207	-136.837
22.5028	-159.713
1.27209	-64.2682
-16.8182	-116.483
-22.1801	-174.539
-14.7549	-35.6935
12.7756	-220.731
6.43456	-244.109
1.44489	-177.068
-17.2199	-99.1965
-2.90562	-282.305
2.39215	-98.3532
1.49751	-180.192
17.722	-163.104
-39.8144	-293.556
5.27149	-65.7791
16.0763	-139.335
30.0921	-272.677
-28.6422	-221.037
-17.5205	-197.162
27.698	-244.358
1.46348	-92.5605
33.3615	-71.0482
-16.2941	-295.162
-6.23876	-154.011
-14.5658	-183.732
-5.66173	-292.221
-8.72563	-194.725
-17.0055	-172.848
-28.3403	-43.4879
-35.9771	-256.654
25.1202	-266.517
33.0472	-244.042
-25.5856	-67.7571
-36.3244	-39.4389
25.9254	-47.8642
-32.0623	-223.066
16.0082	-279.479
29.32	-67.5364
-22.8568	-90.2439
39.8085	-151.386
-24.3123	-115.599
5.58834	-141.088
9.84542	-47.0163
3.01943	-199.67
27.0541	-138.533
15.2136	-65.2665
34.6567	-179.967
26.3268	-63.8985
-32.0008	-94.606
26.0447	-240.097
-10.0015	-208.238
13.3431	-43.994
-10.9425	-223.668
17.1367	-227.809
38.8638	-115.571
19.299	-82.7306
-24.6003	-109.673
-17.6904	-279.101
3.4444	-135.881
29.5632	-205.503
36.467	-156.128
24.456	-188.263
-14.4295	-252.876
15.2518	-173.792
-11.5096	-199.561
29.7893	-129.146
36.0341	-83.8684
-15.3019	-177.429
36.8997	-58.382
2.2683	-183.861
34.3533	-269.626
30.1982	-252.247
34.8318	-242.716
3.80573	-35.3778
-14.5888	-247.082
23.4083	-140.55
-26.3879	-268.512
27.9918	-298.521
-15.2761	-63.1945
-13.9337	-213.074
30.6272	-168.246
24.0705	-201.867
16.481	-108.084
-15.8704	-151.249
0.280434	-293.024
-39.3505	-41.9973
34.3928	-185.898
11.3567	-180.75
34.8498	-32.2737
25.1097	-299.116
-18.5345	-59.7208
-4.53197	-229.34
-17.7931	-121.924
-12.3777	-110.749
27.7939	-246.872
-28.3434	-124.07
7.13393	-91.3091
32.1228	-94.4495
21.4901	-280.727
17.6121	-65.1227
-27.1088	-83.1678
24.697	-193.269
23.6713	-134.932
20.3433	-203.773
22.4628	-259.79
-12.8284	-222.809
17.0754	-294.256
31.6118	-158.96
-18.4198	-195.574
37.3909	-296.927
29.9802	-197.207
0.888905	-152.058
30.411	-150.967
-15.4518	-194.2
32.6509	-88.2815
-38.0841	-46.0571
-27.0063	-263.561
-0.948185	-223.766
15.3584	-164.772
6.29513	-267.5
-23.9854	-108.147
-28.8455	-281.116
39.7373	-219.097
-30.5081	-131.586
-33.7938	-72.5891
32.0704	-73.8004
38.6216	-177.424
-17.1867	-146.221
-11.3658	-284.481
38.4097	-80.5281
21.1617	-82.9843
23.3081	-251.432
-9.60231	-172.814
-32.4579	-262.095
-15.5314	-60.2081
36.6397	-204.554
-9.72985	-221.103
29.8168	-267.559
23.5084	-222.029
6.71856	-295.209
25.693	-147.391
-18.0006	-271.723
29.152	-192.601
-26.7745	-270.603
-14.502	-185.855
-5.13148	-297.292
13.1757	-297.905
0.919018	-169.31
-23.8948	-66.148
20.62	-140.307
39.5264	-112.427
-3.28424	-179.261
-25.3205	-186.722
-0.340248	-240.548
-30.89	-282.83
-21.2559	-118.634
39.4266	-48.8893
-31.3087	-44.6252
21.7018	-122.996
12.3426	-54.9467
32.8927	-82.8484
9.62161	-153.282
36.3033	-103.151
-14.5181	-134.596
-35.454	-119.525
-18.5684	-37.288
-15.6803	-120.955
-5.62873	-226.255
37.0312	-74.3951
-4.81304	-249.726
-0.34053	-175.865
23.3635	-247.867
23.7566	-160.545
7.32602	-239.573
-1.90571	-98.012
-39.4823	-182.439
-30.8308	-76.7261
7.17563	-45.2551
6.15518	-110.074
-21.8011	-39.2729
-19.3577	-243.721
-20.7209	-251.411
-25.9547	-175.608
-27.0523	-102.295
33.2277	-136.203
-31.3788	-214.647
-16.3067	-198.482
34.3124	-121.621
23.6205	-285.321
32.1167	-205.104
-34.6878	-259.429
-19.4522	-213.259
16.2184	-35.9818
-24.3206	-293.016
-13.0544	-70.4931
-17.9043	-151.639
32.2691	-223.294
10.4434	-273.104
15.2242	-156.901
-36.4002	-275.533
-20.3344	-87.0603
28.0416	-86.339
-30.4271	-49.9596
-12.5779	-53.3242
-22.3324	-266.947
37.0279	-64.0135
-20.5438	-247.859
-35.5993	-176.706
15.1779	-64.6435
19.765	-225.158
-22.2649	-202.967
-35.1972	-62.9308
7.85677	-165.862
5.05	-66.4129
30.2467	-163.153
-33.9786	-259.423
-28.9677	-133.396
32.1983	-145.864
35.9749	-96.4735
-30.0282	-148.894
4.61224	-38.4688
-13.3327	-162.981
-25.3893	-174.069
-38.7296	-230.7
4.30253	-219.364
10.2153	-172.164
-12.2432	-192.211
-32.7095	-95.3475
-26.4098	-177.846
-21.4593	-150.959
-8.72437	-149.031
-15.5351	-42.3901
14.8921	-241.64
-30.4375	-257.722
19.3629	-151.262
-22.1355	-65.0506
19.6295	-132.028
-27.2327	-174.57
-25.6266	-230.91
27.8353	-199.037
-27.1227	-115.817
-21.5064	-256.692
-18.4919	-179.757
-0.183357	-130.047
-12.9475	-194.41
3.02087	-212.138
33.7078	-82.3344
-15.3602	-292.173
4.03868	-42.6949
-29.733	-84.1341
8.87924	-207.924
-33.7623	-159.977
33.3186	-193.085
-36.446	-291.395
22.3269	-152.666
-39.792	-164.79
32.5859	-297.499
7.22334	-166.093
-17.0993	-143.217
-32.3382	-241.413
33.5945	-67.5946
-32.8934	-32.9796
15.8231	-216.879
-25.1504	-296.19
11.4361	-159.734
-27.6472	-87.9568
27.6486	-195.535
12.2364	-65.1343
-22.5211	-203.431
-9.73694	-53.2862
-1.83331	-123.339
-26.6647	-122.74
8.15456	-73.1823
-3.75545	-126.012
27.8059	-181.423
27.3792	-145.146
-20.3276	-268.128
25.8334	-208.736
37.3895	-294.731
-17.3762	-237.062
-0.887978	-258.322
-2.2867	-235.423
25.9429	-147.578
-29.5009	-242.014
-15.6889	-156.226
-5.10442	-235.941
35.9107	-296.03
8.80628	-160.057
37.2358	-142.761
2.13213	-259.293
-24.4137	-34.1869
23.8593	-54.6684
-13.9799	-118.877
9.19238	-49.8628
-29.1106	-235.555
38.3481	-40.9333
9.5078	-40.2545
24.5264	-231.112
-18.0815	-130.012
-30.8762	-67.6071
-15.8766	-119.04
13.9745	-242.468
12.8005	-89.8811
-30.9916	-138.267
37.1736	-209.871
-8.77015	-253.585
3.28986	-124.284
12.3996	-228.452
-38.3496	-134.341
23.9309	-65.0762
-30.4239	-264.819
-19.4395	-268.738
33.6744	-49.3215
39.2126	-193.907
-1.09977	-165.826
16.8896	-108.379
31.5938	-153.617
-28.4628	-275.066
-30.701	-168.33
-35.5505	-50.3976
-19.6208	-108.98
29.8575	-296.036
13.0422	-120.5
32.1274	-38.4006
33.9736	-182.977
-30.305	-152.697
-4.32766	-248.197
16.2336	-268.586
-1.82003	-49.1312
-1.21838	-39.2437
38.688	-159.296
-3.01976	-169.64
33.5832	-266.698
18.5871	-233.258
21.2409	-126.068
8.16334	-155.541
-26.8236	-180.677
5.51916	-209.673
-29.7409	-234.22
-10.0444	-257.817
19.6408	-274.402
-19.1065	-283.356
21.2799	-206.612
34.3877	-122.151
38.0291	-298.863
-2.15305	-230.571
10.6133	-37.3208
-13.6806	-240.219
8.02731	-102.196
-20.8818	-258.659
13.2405	-100.911
-27.073	-74.6638
10.2447	-87.6125
-4.64145	-272.494
-13.1588	-159.348
-23.3808	-251.319
-16.4468	-161.132
32.2107	-107.853
-23.2303	-198.318
-39.6304	-205.235
4.93456	-288.181
-30.1587	-137.89
5.25455	-221.956
10.1652	-43.7601
35.9224	-91.2447
-9.75979	-120.97
-18.7444	-140.301
-3.97515	-168.463
32.5484	-71.2502
22.0675	-94.0002
7.34553	-185.334
-8.40613	-69.3187
-20.8079	-68.1734
25.6042	-47.6334
-31.8709	-286.018
-25.6576	-232.926
-28.2715	-34.3542
7.39843	-192.493
-11.5844	-243.385
-36.5454	-271.894
13.374	-36.2865
-35.8267	-179.219
17.2246	-30.659
4.0172	-32.7922
14.2237	-286.763
-39.6235	-231.742
-32.59	-284.421
21.7416	-50.135
11.6783	-237.961
26.3767	-70.5157
5.19195	-158.128
-30.4109	-187.888
-18.2873	-169.665
-25.9038	-297.895
-2.76808	-219.645
33.1245	-46.9316
-12.5598	-115.177
-29.1371	-79.1394
37.6144	-46.8389
-20.5121	-152.935
26.1625	-176.848
-28.5447	-39.5992
-36.1049	-278.987
3.22114	-81.9201
26.7275	-249.671
31.1998	-62.5267
-22.3881	-99.3863
-21.9646	-295.52
11.4638	-94.505
19.3046	-223.873
-29.1529	-84.2627
32.9629	-162.874
-18.6159	-292.314
-38.007	-145.126
12.4697	-195.028
-34.8867	-173.635
27.5332	-218.928
-2.93124	-96.0897
37.8031	-138.606
-28.9464	-148.872
-32.8764	-285.269
-22.8342	-57.3068
10.2357	-202.694
35.6878	-63.739
16.618	-175.881
22.8821	-30.4942
-16.6092	-84.5882
39.4367	-143.15
17.0368	-114.97
-9.65959	-47.4193
-0.332611	-151.589
-29.3694	-95.2136
-1.18295	-256.362
-17.1316	-34.4828
-12.101	-34.8298
38.9446	-145.279
-13.5961	-275.23
-26.1561	-47.7538
-11.9487	-216.281
24.9016	-59.6664
-14.4936	-178.936
24.2628	-69.2984
-2.93253	-188.632
-29.4243	-149.537
23.5243	-146.009
-1.46544	-108.857
0.920353	-109.308
13.8517	-258.519
-14.8511	-290.574
-7.49921	-190.159
-23.8058	-144.672
-2.34243	-248.328
-0.861687	-218.826
-22.7474	-245.715
-34.7578	-214.419
22.7936	-91.2526
20.7809	-171.219
30.9143	-82.8832
18.5839	-187.322
-5.04216	-111.481
-38.8416	-110.008
-19.2373	-168.735
-34.8174	-73.2058
38.1689	-126.986
-23.4767	-31.4599
-38.1046	-298.144
7.35845	-71.496
-0.0737724	-234.275
10.828	-228.277
-10.6133	-89.1111
-37.3018	-164.45
4.53843	-86.9402
-1.23035	-123.537
-0.749382	-144.525
-20.0963	-145.322
-37.2948	-140.179
26.0607	-191.37
-39.4903	-70.2928
-27.2577	-103.557
-33.8921	-275.303
0.368385	-212.271
1.57584	-107.588
8.73848	-200.528
36.343	-299.111
1.09259	-119.547
32.1901	-185.531
-14.5641	-133.187
-21.58	-173.303
-14.7226	-36.8744
-8.34064	-162.176
31.7215	-38.7063
20.2182	-197.604
-12.3071	-81.1091
-24.6189	-197.421
-15.8092	-90.6629
6.29823	-108.841
1.03298	-178.195
-19.7005	-295.543
11.8561	-172.986
-6.16478	-170.466
7.50813	-293.876
21.4184	-170.262
28.6333	-178.603
-34.1929	-266.086
-20.4793	-222.451
18.729	-141.79
14.9479	-49.0085
4.83455	-135.763
-30.0241	-88.1749
22.8152	-94.1719
21.6619	-279.094
11.1366	-184.402
-39.0953	-83.8624
2.99929	-70.5397
1.46712	-108.753
15.0801	-201.235
26.4649	-133.186
-33.0776	-189.076
-18.7108	-286.872
-33.6838	-243.134
-10.9971	-87.1215
22.923	-299.044
-0.37233	-121.925
-12.8262	-268.151
2.1376	-225.56
-11.9512	-106.259
18.8029	-272.628
-4.89682	-237.883
17.2235	-116.27
0.753891	-159.211
4.20936	-194.387
39.2178	-99.7008
1.59743	-126.431
7.71034	-254.098
-30.0933	-297.161
21.3672	-54.0456
-1.68671	-206.738
-37.2922	-299.877
32.8072	-109.479
30.9562	-297.708
18.888	-81.4768
-6.01721	-192.592
-10.3275	-110.938
-38.3793	-139.758
-14.3707	-97.5413
-31.8762	-111.32
-14.7282	-293.886
13.963	-221.555
-15.7204	-147.495
-30.1849	-158.705
39.7853	-169.104
-6.19514	-151.964
-32.103	-226.165
16.7007	-79.3886
13.4388	-225.17
19.8657	-100.335
-37.7446	-218.487
14.4201	-188.849
33.3005	-139.564
0.0816269	-278.952
-9.34761	-215.515
13.6198	-47.9921
29.2164	-259.298
-16.848	-180.141
-5.51075	-259.509
30.861	-124.989
19.5887	-41.1984
-32.7967	-273.274
-15.4982	-43.475
-0.521172	-232.247
9.0905	-299.193
13.0876	-241.904
-24.842	-93.8238
-13.6545	-210.638
24.2822	-77.1226
-13.3791	-155.617
2.1738	-105.11
-15.0976	-190.682
-39.6172	-264.438
14.4124	-295.063
18.5177	-39.1732
-12.3588	-109.334
19.501	-68.0219
-17.1713	-78.9381
-4.43266	-104.604
19.4056	-103.508
15.3742	-225.269
16.9868	-285.166
0.878159	-150.347
-36.2648	-102.068
-21.2487	-297.024
-13.6834	-116.852
0.113617	-39.11
27.0473	-224.618
-3.74511	-47.2626
-4.56087	-274.269
38.2481	-88.8555
-12.1066	-234.931
-1.22139	-211.776
8.71897	-272.073
39.9847	-189.722
8.92594	-208.057
19.412	-67.9453
9.53249	-209.429
-25.785	-140.072
-11.6542	-46.945
17.1017	-266.418
-16.3207	-128.695
5.71785	-205.457
-31.5432	-145.87
-2.71123	-299.335
20.0986	-236.004
35.2489	-205.518
-14.503	-228.87
38.9787	-150.405
38.3531	-139.573
-14.6644	-120.686
-1.03526	-118.18
-14.0749	-206.827
-7.22233	-195.965
19.7336	-110.139
16.0639	-205.152
37.4947	-218.026
-3.27204	-140.052
36.2163	-185.492
-18.241	-193.789
-26.3614	-87.191
33.5201	-262.214
-17.8939	-55.5426
-32.956	-174.892
2.74736	-123.859
11.7769	-86.6564
-9.90748	-92.3486
1.69331	-159.611
-28.5925	-47.5737
4.42581	-82.411
27.58	-153.906
35.034	-71.075
-14.0687	-237.907
22.8186	-285.373
35.8817	-294.354
30.3945	-150.485
23.2616	-214.661
5.5879	-152.934
-32.3448	-82.4535
5.50927	-188.148
30.2752	-232.586
17.2286	-130.732
22.2507	-44.6442
-23.3279	-124.726
23.6785	-139.658
-22.2114	-93.9794
26.8363	-152.117
-7.16486	-33.8753
-36.3883	-256.93
11.4386	-35.4727
33.7548	-221.389
-9.96449	-67.2592
-37.5324	-189.022
-38.3251	-233.136
29.3463	-139.784
-22.7186	-266.641
3.98911	-295.671
8.27439	-185.879
6.67138	-208.377
-10.9747	-120.449
14.1555	-231.472
-20.9705	-290.792
-11.1123	-179.443
-26.1734	-184.629
-16.3273	-288.628
9.22358	-42.9089
1.90557	-282.068
-13.5199	-95.2119
-39.5036	-147.58
-23.83	-179.397
-27.5339	-212.499
24.2531	-104.194
20.8622	-107.309
-33.5196	-157.653
28.9114	-244.268
16.6432	-150.787
9.88255	-264.208
38.0711	-259.619
6.80378	-163.844
-19.2851	-234.461
-18.1376	-291.488
25.7753	-58.4413
27.9308	-212.357
34.4806	-161.279
-29.2771	-163.824
-4.80351	-37.7492
-33.1721	-111.654
-20.2237	-140.806
15.0094	-213.553
1.04749	-278.303
-39.1913	-174.978
28.3742	-251.971
8.17169	-287.682
16.6632	-137.693
11.4598	-242.888
33.389	-91.7428
4.73072	-153.034
38.6438	-106.273
26.2278	-57.0834
-12.6888	-127.554
33.5507	-39.7238
29.3988	-131.294
39.4878	-50.8285
10.3435	-45.2951
17.3259	-202.893
-15.4311	-243.984
-6.80082	-89.766
-34.9604	-266.25
28.9509	-90.5219
23.6966	-241.606
4.86535	-33.2534
35.4352	-190.212
17.4627	-266.063
-10.9848	-259.297
-19.6454	-195.832
-28.6748	-76.1678
-4.34806	-255.429
-5.54649	-221.135
-22.67	-94.8585
-34.4929	-219.031
6.12788	-245.659
-26.1185	-181.977
-28.6613	-41.7734
5.05705	-85.455
27.5223	-173.922
-12.5708	-246.172
-3.58852	-32.9075
-36.4526	-268.732
23.0667	-195.187
35.0468	-239.262
-19.7431	-123.245
11.4894	-66.8888
-32.7574	-171.017
35.3792	-277.276
-5.88448	-142.502
-26.1395	-137.57
37.6412	-202.822
31.0981	-258.678
-24.5102	-63.1048
20.6855	-188.499
-16.6762	-121.817
-33.7159	-73.8562
10.9257	-30.1358
-14.44	-96.3582
14.8512	-215.057
38.8862	-131.978
35.0524	-255.292
35.7757	-289.082
22.9367	-187.419
-16.5752	-209.972
-17.7984	-229.829
34.0173	-165.649
4.50182	-122.111
14.2457	-228.576
-35.3502	-91.8854
-28.2672	-199.505
-37.5615	-141.359
-17.9518	-246.346
27.5567	-150.977
0.757046	-85.7408
38.997	-197.244
25.3161	-67.2951
-29.3885	-190.008
35.4671	-246.96
9.95173	-82.2971
-20.0674	-249.946
29.1277	-91.5031
27.7559	-158.314
-17.1575	-241.98
-13.457	-130.695
-34.4461	-65.8733
-3.69751	-164.024
3.69393	-47.0954
-3.74242	-111.272
12.2088	-247.839
-13.4495	-104.622
-14.814	-58.7127
-32.5646	-236.168
4.74055	-189.456
35.7146	-191.032
20.7149	-220.458
-6.82387	-165.795
3.92731	-188.463
32.6898	-191.608
-25.2994	-267.851
-30.0742	-138.424
18.4547	-277.886
-18.5761	-240.97
8.43579	-271.066
-34.0806	-52.2552
-15.7989	-171.383
-17.7064	-136.213
31.0365	-171.486
-13.8938	-110.459
-29.0903	-291.46
-12.2719	-273.54
4.37638	-172.789
-0.182236	-69.0478
16.2334	-76.7062
-24.7154	-219.627
-15.2948	-181.802
-1.5014	-230.879
18.7449	-44.7635
36.7094	-52.9309
13.6713	-101.61
5.25554	-96.1078
-3.10157	-91.3038
-23.2198	-94.023
24.1879	-66.1741
2.66679	-189.272
-35.974	-35.0804
13.141	-219.161
28.1001	-265.503
5.0186	-135.667
-21.9488	-245.449
-38.56	-143.518
-18.3825	-160.958
-20.1343	-91.5217
-29.3421	-220.506
3.89196	-269.351
-29.0028	-237.35
23.2579	-114.032
19.8623	-78.3447
35.6225	-82.8671
-4.34551	-247.358
17.4029	-61.6172
-37.4551	-163.728
-11.261	-44.4746
35.5706	-273.989
-9.41295	-85.5142
24.8109	-210.198
1.68254	-229.976
10.8956	-121.815
-24.4642	-90.3738
-13.9736	-252.509
-1.17119	-156.633
-8.96921	-73.2037
3.88527	-197.949
-2.38153	-77.7378
-2.23655	-111.501
-38.0987	-164.965
-2.40893	-182.276
-10.9742	-87.4061
-6.47	-76.9377
29.3728	-72.9697
16.2085	-127.856
34.6911	-226.568
-2.30733	-116.967
-5.3745	-262.262
36.6443	-237.598
30.715	-91.6838
9.98126	-253.612
36.3203	-263.007
-22.8218	-191.227
-28.2142	-106.28
-6.67262	-46.3122
-7.17945	-64.7946
-15.0052	-145.571
-4.7118	-207.265
12.8916	-242.52
-14.8302	-232.387
35.6141	-34.7819
-25.1292	-212.097
-20.5645	-111.937
17.2781	-142.416
-6.3857	-225.854
-34.0715	-140.901
-29.9519	-266.885
-11.0176	-292.487
9.91407	-242.366
-32.5087	-147.164
32.0217	-284.299
-38.0167	-86.0119
-28.2492	-64.4726
29.8758	-125.186
-17.8192	-168.749
-6.94854	-40.4908
7.12373	-172.226
20.7762	-84.3171
4.62202	-179.355
20.206	-42.422
-36.3005	-178.974
3.84255	-200.689
11.1273	-282.299
34.7689	-211.752
19.1276	-251.437
2.27773	-85.4852
-39.4908	-149.219
-28.3519	-164.121
-3.38835	-226.899
36.5507	-284.374
37.3723	-154.595
15.4904	-39.0631
9.99501	-162.575
7.09307	-130.825
6.10683	-246.045
11.0778	-100.722
37.3802	-254.917
28.5654	-276.622
6.1429	-56.6399
23.5132	-114.07
-32.4424	-44.9144
-16.1977	-67.4273
-5.80605	-50.0505
18.8993	-36.368
10.568	-45.9839
-14.7148	-177.484
30.6316	-105.669
-31.7917	-180.719
5.10383	-166.24
-36.0653	-133.576
30.9536	-184.783
-2.54289	-238.441
-31.8193	-299.072
-39.0255	-36.1928
-23.5154	-122.924
17.9829	-288.126
-25.6243	-209.487
-14.3983	-226.113
1.81542	-31.5251
27.3825	-88.8766
0.451332	-188.78
-13.7981	-176.697
-32.673	-152.449
9.25105	-113.006
-14.9604	-166.143
-0.0535049	-100.692
31.5305	-234.052
-5.87754	-289.245
37.9816	-152.647
0.98053	-299.54
-19.5223	-198.857
26.8744	-107.083
33.3683	-285.183
34.0352	-39.5637
-10.609	-118.899
4.0161	-226.69
-38.9451	-102.784
-34.3571	-297.349
-3.64375	-156.603
-27.6624	-34.7466
-14.1508	-229.887
-5.18701	-237.615
27.6552	-265.577
-17.6491	-57.723
35.4851	-78.278
-3.5498	-80.8998
-18.8146	-116.772
-20.677	-85.2959
12.5046	-113.379
-12.1873	-237.138
-25.8715	-135.946
16.1011	-122.175
-16.6674	-291.754
7.32138	-140.787
-23.674	-135.565
39.8675	-189.241
32.8902	-115.918
-10.6829	-162.499
-12.0076	-138.965
-20.7532	-221.76
-37.8447	-295.936
37.1764	-109.666
8.68669	-296.524
22.124	-260.983
37.1092	-202.493
-6.26673	-192.58
15.3602	-140.613
9.2163	-81.704
-27.2327	-291.324
7.93472	-90.3059
2.78022	-163.402
-3.59172	-148.653
-31.3441	-83.4978
26.3338	-233.91
27.0401	-186.318
-19.9958	-200.317
33.1969	-220.032
-39.7928	-98.0243
-32.1296	-152.07
-33.285	-196.463
21.7708	-262.218
19.2368	-63.0286
-27.8346	-260.795
29.3754	-85.2818
25.167	-103.259
-32.9173	-280.367
30.6452	-113.474
-3.17355	-227.643
-19.9186	-171.27
-16.635	-154.288
24.9959	-247.93
23.4576	-175.698
9.26756	-177.291
-32.6045	-115.483
30.7192	-39.1514
14.6569	-55.6852
32.4921	-64.3564
22.0014	-241.64
2.94659	-113.668
28.1225	-293.795
38.6309	-122.81
-10.8421	-84.9061
-37.5932	-88.3145
-33.3821	-101.899
9.01379	-61.367
36.8884	-192.822
6.18221	-224.379
34.499	-116.451
-12.6441	-227.309
19.781	-72.3941
26.19	-233.204
-3.58329	-43.7304
7.82724	-182.062
21.0842	-60.3541
-26.361	-204.827
-31.7344	-268.825
6.52792	-166.799
7.87934	-73.4604
-26.0849	-69.1942
28.0722	-204.749
-5.83319	-220.49
-38.0942	-181.239
-27.9233	-249.457
-0.159859	-112.339
26.9985	-41.6156
18.6451	-217.743
39.6372	-48.9598
22.3677	-133.918
1.96007	-130.146
-7.90149	-174.523
-31.9346	-60.0634
-0.107586	-31.8921
-27.9331	-294.789
-14.9537	-54.8382
-9.16037	-278.105
33.201	-58.6967
-2.0942	-224.035
32.9591	-158.394
-18.1926	-109.39
-5.06892	-163.149
-15.9447	-96.2612
-25.6582	-66.9631
-29.7956	-228.185
12.5964	-152.114
28.3926	-282.787
13.7292	-161.831
7.03636	-225.91
28.9817	-67.0372
-33.81	-196.443
